https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1557532800.0,2019-05-11,BTC/USDT,6373.33,7343.99,6372.85,7076.22,67682.9,463621315.29,NULL
1557446400000,2019-05-10 00:00:00,BTC/USDT,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,231801342.43209280,283074
1557446400.0,2019-05-10,BTC/USDT,6209.18,6468.92,6172,6373.33,34420.48,217853632.6,NULL
1557360000000,2019-05-09 00:00:00,BTC/USDT,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,167489934.34358988,227841
1557360000.0,2019-05-09,BTC/USDT,5987.29,6224.55,5983.71,6209.18,26099.02,159232038.56,NULL
1557273600000,2019-05-08 00:00:00,BTC/USDT,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.05152000,136245255.55720780,190966
1557273600.0,2019-05-08,BTC/USDT,5846.34,6014.72,5772.2,5987.29,21715.92,128246328.64,NULL
1557187200000,2019-05-07 00:00:00,BTC/USDT,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,236176663.81792103,301388
1557187200.0,2019-05-07,BTC/USDT,5747.79,5988,5747.74,5962.16,16169.61,95544203.42,NULL
1557100800000,2019-05-06 00:00:00,BTC/USDT,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,144358553.85462249,230431
1557100800.0,2019-05-06,BTC/USDT,5775.62,5805,5619.14,5747.79,23734.53,135669094.03,NULL
1557014400000,2019-05-05 00:00:00,BTC/USDT,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,137653160.76602159,185365
1557014400.0,2019-05-05,BTC/USDT,5829.45,5839.9,5696,5775.62,22600.15,130593216.89,NULL
1556928000000,2019-05-04 00:00:00,BTC/USDT,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,228942582.45077919,283145
1556928000.0,2019-05-04,BTC/USDT,5772.69,5900,5587.45,5829.45,37187.2,214568525.68,NULL
1556841600000,2019-05-03 00:00:00,BTC/USDT,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,264435878.92811019,338298
1556841600.0,2019-05-03,BTC/USDT,5492.87,5844,5477.57,5772.69,42758.75,244199361.05,NULL
1556755200000,2019-05-02 00:00:00,BTC/USDT,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,124498567.20765440,181896
1556755200.0,2019-05-02,BTC/USDT,5383.2,5538,5370,5492.87,21609.98,118022034.8,NULL
1556668800000,2019-05-01 00:00:00,BTC/USDT,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,92194935.60478040,161488
1556668800.0,2019-05-01,BTC/USDT,5320.81,5402,5316.2,5383.2,16414.57,87894939.98,NULL
1556582400000,2019-04-30 00:00:00,BTC/USDT,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,117309839.23079812,180989
1556582400.0,2019-04-30,BTC/USDT,5238.14,5339.98,5192.15,5320.81,21159.12,111616040.6,NULL
1556496000000,2019-04-29 00:00:00,BTC/USDT,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,104822151.51444980,178472
1556496000.0,2019-04-29,BTC/USDT,5307.52,5332,5178.8,5238.14,18749.14,98677587.22,NULL
1556409600000,2019-04-28 00:00:00,BTC/USDT,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,76277087.37424076,127730
1556409600.0,2019-04-28,BTC/USDT,5295.69,5340,5259.48,5307.52,13696.93,72698846.21,NULL
1556323200000,2019-04-27 00:00:00,BTC/USDT,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,81749716.42174439,145733
1556323200.0,2019-04-27,BTC/USDT,5314.1,5342.5,5257.67,5295.69,14797.5,78433878.76,NULL
1556236800000,2019-04-26 00:00:00,BTC/USDT,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,259659705.65138580,333183
1556236800.0,2019-04-26,BTC/USDT,5219.9,5510,5161.62,5314.1,45512.58,241599143.78,NULL
1556150400000,2019-04-25 00:00:00,BTC/USDT,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,265091565.61466024,331089
1556150400.0,2019-04-25,BTC/USDT,5415,5491.84,5102,5219.9,46048.68,246080114.21,NULL
1556064000000,2019-04-24 00:00:00,BTC/USDT,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,262493252.93584237,339599
1556064000.0,2019-04-24,BTC/USDT,5493.31,5582.2,5333.35,5415,44561.97,242563528.09,NULL
1555977600000,2019-04-23 00:00:00,BTC/USDT,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,227154061.85771411,282563
1555977600.0,2019-04-23,BTC/USDT,5357.14,5600,5332.41,5493.31,38259.59,210611717.11,NULL
1555891200000,2019-04-22 00:00:00,BTC/USDT,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,156632202.97099613,210361
1555891200.0,2019-04-22,BTC/USDT,5256.14,5400,5208.35,5357.14,27894.99,147775807.73,NULL
1555804800000,2019-04-21 00:00:00,BTC/USDT,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,133929931.15068736,210494
1555804800.0,2019-04-21,BTC/USDT,5291.73,5314.35,5165,5256.14,23874.51,125164014.45,NULL
1555718400000,2019-04-20 00:00:00,BTC/USDT,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,101343660.15324434,157080
1555718400.0,2019-04-20,BTC/USDT,5258.68,5333.42,5230.1,5291.73,18295.89,96728480.31,NULL
1555632000000,2019-04-19 00:00:00,BTC/USDT,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,128937309.63806376,178148
1555632000.0,2019-04-19,BTC/USDT,5258.44,5320,5175,5258.68,23278.77,121954993.74,NULL
1555545600000,2019-04-18 00:00:00,BTC/USDT,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,118573129.86520114,167110
1555545600.0,2019-04-18,BTC/USDT,5202.82,5287,5198.8,5258.44,21480.81,112603955.34,NULL
1555459200000,2019-04-17 00:00:00,BTC/USDT,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,120972345.51821637,179490
1555459200.0,2019-04-17,BTC/USDT,5173.72,5230.4,5146.8,5202.82,21987.23,114118850.6,NULL
1555372800000,2019-04-16 00:00:00,BTC/USDT,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,123581651.71216356,168550
1555372800.0,2019-04-16,BTC/USDT,5024.95,5197.72,5003.94,5173.72,22808.7,116255208.53,NULL
1555286400000,2019-04-15 00:00:00,BTC/USDT,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,147687551.94147710,204944
1555286400.0,2019-04-15,BTC/USDT,5131.3,5167.38,4950,5024.95,27252.83,138545876.2,NULL
1555200000000,2019-04-14 00:00:00,BTC/USDT,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,92594930.42710131,131700
1555200000.0,2019-04-14,BTC/USDT,5045.22,5152.99,5000,5131.3,17426.87,88260470.74,NULL
1555113600000,2019-04-13 00:00:00,BTC/USDT,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,87375984.44461506,138674
1555113600.0,2019-04-13,BTC/USDT,5048.01,5099,5004,5045.22,16562.14,83686653.62,NULL
1555027200000,2019-04-12 00:00:00,BTC/USDT,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,166485761.07931210,226036
1555027200.0,2019-04-12,BTC/USDT,5017.37,5080.58,4861.22,5048.01,31219.92,156210764.06,NULL
1554940800000,2019-04-11 00:00:00,BTC/USDT,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,277736905.85749792,369304
1554940800.0,2019-04-11,BTC/USDT,5308.25,5332.67,4927,5017.37,50271.11,255269789.7,NULL
1554854400000,2019-04-10 00:00:00,BTC/USDT,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,210870034.51205530,260967
1554854400.0,2019-04-10,BTC/USDT,5150,5422,5135,5308.25,37063.21,194991190.02,NULL
1554768000000,2019-04-09 00:00:00,BTC/USDT,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,175633627.31637351,253381
1554768000.0,2019-04-09,BTC/USDT,5236.9,5238.4,5076.68,5150,31781.31,163857659.44,NULL
1554681600000,2019-04-08 00:00:00,BTC/USDT,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,260487077.76756680,350828
1554681600.0,2019-04-08,BTC/USDT,5170.27,5305,5039,5236.9,46325.63,240502788.43,NULL
1554595200000,2019-04-07 00:00:00,BTC/USDT,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,192916750.57190406,274084
1554595200.0,2019-04-07,BTC/USDT,5043.89,5234,5026,5170.27,35027.71,179636564.32,NULL
1554508800000,2019-04-06 00:00:00,BTC/USDT,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,210963411.61313188,281237
1554508800.0,2019-04-06,BTC/USDT,5004.95,5205,4928.59,5043.89,38455.22,194175873.48,NULL
1554422400000,2019-04-05 00:00:00,BTC/USDT,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,197660830.71096662,292375
1554422400.0,2019-04-05,BTC/USDT,4898.66,5028.22,4880.62,5004.95,37248.36,185131241.09,NULL
1554336000000,2019-04-04 00:00:00,BTC/USDT,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,301411332.00902432,419141
1554336000.0,2019-04-04,BTC/USDT,4932.6,5039.08,4777,4898.66,56271.11,277808062.44,NULL
1554249600000,2019-04-03 00:00:00,BTC/USDT,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,548900970.91788429,692019
1554249600.0,2019-04-03,BTC/USDT,4857.29,5275.01,4753.5,4932.6,98509.76,492096758.03,NULL
1554163200000,2019-04-02 00:00:00,BTC/USDT,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,489018726.75750669,609133
1554163200.0,2019-04-02,BTC/USDT,4144.56,4897.99,4140.54,4857.29,94625.11,439057063.0,NULL
1554076800000,2019-04-01 00:00:00,BTC/USDT,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,105388238.14788892,184268
1554076800.0,2019-04-01,BTC/USDT,4103.95,4158.7,4067,4144.56,23934.61,98897382.91,NULL
1553990400000,2019-03-31 00:00:00,BTC/USDT,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,55472147.12701675,124046
1553904000000,2019-03-30 00:00:00,BTC/USDT,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,79853835.58182401,162463
1553817600000,2019-03-29 00:00:00,BTC/USDT,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,122585822.58650480,203826
1553731200000,2019-03-28 00:00:00,BTC/USDT,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,80822230.57984656,157060
1553644800000,2019-03-27 00:00:00,BTC/USDT,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,129681258.01621350,224309
1553558400000,2019-03-26 00:00:00,BTC/USDT,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,115330070.99071545,192418
1553472000000,2019-03-25 00:00:00,BTC/USDT,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,131507366.37512891,227739
1553385600000,2019-03-24 00:00:00,BTC/USDT,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,68524082.74695625,131087
1553299200000,2019-03-23 00:00:00,BTC/USDT,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,69169819.86286371,143155
1553212800000,2019-03-22 00:00:00,BTC/USDT,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,79861943.81089970,153703
1553126400000,2019-03-21 00:00:00,BTC/USDT,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,144010401.50845117,236100
1553040000000,2019-03-20 00:00:00,BTC/USDT,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500,94019734.23326426,175036
1552953600000,2019-03-19 00:00:00,BTC/USDT,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500,79503748.36263466,147394
1552953600.0,2019-03-19,BTC/USDT,3987.81,4002.99,3983.14,3998.9,943.68,3770271.68,NULL
1552867200000,2019-03-18 00:00:00,BTC/USDT,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000,89526258.38910637,157876
1552867200.0,2019-03-18,BTC/USDT,3981.14,4037,3953.33,3987.81,21381.83,85249694.91,NULL
1552780800000,2019-03-17 00:00:00,BTC/USDT,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700,74893913.05776027,146953
1552780800.0,2019-03-17,BTC/USDT,4005.98,4012,3950.01,3981.14,18102.89,72063019.54,NULL
1552694400000,2019-03-16 00:00:00,BTC/USDT,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.37612400,114227606.40681695,216198
1552694400.0,2019-03-16,BTC/USDT,3923.76,4056.98,3921.98,4005.98,26886.25,107497618.56,NULL
1552608000000,2019-03-15 00:00:00,BTC/USDT,3877.12000000,3939.22000000,3872.20000000,3923.76000000,21740.06149800,84919900.71744472,163866
1552608000.0,2019-03-15,BTC/USDT,3877.12,3939.22,3872.2,3923.76,20766.29,81114891.34,NULL
1552521600000,2019-03-14 00:00:00,BTC/USDT,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853000,104673038.77602254,196651
1552521600.0,2019-03-14,BTC/USDT,3866,3920,3810.43,3877.12,25316.25,97969538.78,NULL
1552435200000,2019-03-13 00:00:00,BTC/USDT,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.00875700,94680049.46033754,186572
1552435200.0,2019-03-13,BTC/USDT,3882.73,3893.56,3840,3866,23349.97,90381736.59,NULL
1552348800000,2019-03-12 00:00:00,BTC/USDT,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.00862200,104393849.44844826,182885
1552348800.0,2019-03-12,BTC/USDT,3871.61,3905.2,3826.06,3882.73,25517.64,98954297.4,NULL
1552262400000,2019-03-11 00:00:00,BTC/USDT,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.88570500,147721971.09446938,209916
1552262400.0,2019-03-11,BTC/USDT,3916.82,3936.98,3830,3871.61,35945.48,139488437.85,NULL
1552176000000,2019-03-10 00:00:00,BTC/USDT,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.56141200,90693949.72150731,167920
1552176000.0,2019-03-10,BTC/USDT,3943.04,3943.43,3881.69,3916.82,22134.42,86575687.94,NULL
1552089600000,2019-03-09 00:00:00,BTC/USDT,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.74765300,121353606.96803356,206869
1552089600.0,2019-03-09,BTC/USDT,3864.89,3971.75,3854.75,3943.04,29345.08,114942454.59,NULL
1552003200000,2019-03-08 00:00:00,BTC/USDT,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.36659200,135000852.01035948,211534
1552003200.0,2019-03-08,BTC/USDT,3873.64,3932,3800,3864.89,32646.03,126907648.32,NULL
1551916800000,2019-03-07 00:00:00,BTC/USDT,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.25766100,102585458.38333898,180520
1551916800.0,2019-03-07,BTC/USDT,3861.84,3905.4,3840.4,3873.64,25223.89,97813042.1,NULL
1551830400000,2019-03-06 00:00:00,BTC/USDT,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883000,95417637.58898660,165101
1551830400.0,2019-03-06,BTC/USDT,3857.73,3907,3813.09,3861.84,23217.87,89407898.27,NULL
1551744000000,2019-03-05 00:00:00,BTC/USDT,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.53616200,124945530.76214453,202444
1551744000.0,2019-03-05,BTC/USDT,3715.3,3877.1,3703.55,3857.73,30814.57,116787730.27,NULL
1551657600000,2019-03-04 00:00:00,BTC/USDT,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166000,129739738.23815794,218615
1551657600.0,2019-03-04,BTC/USDT,3807.75,3830,3670.69,3715.3,32609.38,121780238.83,NULL
1551571200000,2019-03-03 00:00:00,BTC/USDT,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541000,63791898.99159701,127681
1551571200.0,2019-03-03,BTC/USDT,3819.93,3835,3781.32,3807.75,15984.76,60995557.62,NULL
1551484800000,2019-03-02 00:00:00,BTC/USDT,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.83835500,74175357.77882297,149854
1551484800.0,2019-03-02,BTC/USDT,3823,3841.31,3772.25,3819.93,18494.08,70548329.53,NULL
1551398400000,2019-03-01 00:00:00,BTC/USDT,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217000,88851336.52111789,179860
1551398400.0,2019-03-01,BTC/USDT,3813.69,3857,3813.01,3823,22279.3,85419292.59,NULL
1551312000000,2019-02-28 00:00:00,BTC/USDT,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.96104400,124703738.39336836,233849
1551312000.0,2019-02-28,BTC/USDT,3818.07,3888,3763.87,3813.69,30671.7,117459044.66,NULL
1551225600000,2019-02-27 00:00:00,BTC/USDT,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.99546600,119564023.12004227,201626
1551225600.0,2019-02-27,BTC/USDT,3809.23,3838.85,3677.17,3818.07,29414.85,111687755.57,NULL
1551139200000,2019-02-26 00:00:00,BTC/USDT,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.74803600,109932596.10609363,213897
1551139200.0,2019-02-26,BTC/USDT,3827.92,3841.51,3777,3809.23,27290.26,104034920.11,NULL
1551052800000,2019-02-25 00:00:00,BTC/USDT,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.96624500,145285565.20317070,262716
1551052800.0,2019-02-25,BTC/USDT,3743.56,3872.66,3740,3827.92,36041.94,137427517.2,NULL
1550966400000,2019-02-24 00:00:00,BTC/USDT,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689000,244146803.51886994,410578
1550966400.0,2019-02-24,BTC/USDT,4117.76,4198,3712.66,3743.56,57263.85,224883719.81,NULL
1550880000000,2019-02-23 00:00:00,BTC/USDT,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.94288300,135782959.41827349,231563
1550880000.0,2019-02-23,BTC/USDT,3962,4162.02,3933.15,4117.76,31093.41,125401353.3,NULL
1550793600000,2019-02-22 00:00:00,BTC/USDT,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375000,94739322.74557025,179588
1550793600.0,2019-02-22,BTC/USDT,3937.31,3988,3926.65,3962,22768.18,90091055.39,NULL
1550707200000,2019-02-21 00:00:00,BTC/USDT,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.88472800,122714273.87417651,209571
1550707200.0,2019-02-21,BTC/USDT,3969.74,4016.48,3901.03,3937.31,29171.27,115083645.21,NULL
1550620800000,2019-02-20 00:00:00,BTC/USDT,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.14085000,142571564.56112989,250176
1550620800.0,2019-02-20,BTC/USDT,3907.79,3986.98,3870.66,3969.74,34310.79,135108357.99,NULL
1550534400000,2019-02-19 00:00:00,BTC/USDT,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.17266700,197091641.04739993,332281
1550534400.0,2019-02-19,BTC/USDT,3898.6,3994.52,3856,3907.79,46824.36,183807678.78,NULL
1550448000000,2019-02-18 00:00:00,BTC/USDT,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.73049200,242898012.76922592,393515
1550448000.0,2019-02-18,BTC/USDT,3667.58,3925,3655,3898.6,59288.85,224852810.18,NULL
1550361600000,2019-02-17 00:00:00,BTC/USDT,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.22777900,93426433.13226133,179511
1550361600.0,2019-02-17,BTC/USDT,3618.41,3700.11,3604.4,3667.58,24263.28,88228964.53,NULL
1550275200000,2019-02-16 00:00:00,BTC/USDT,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.99275100,70894921.80761533,149393
1550275200.0,2019-02-16,BTC/USDT,3602.47,3648.18,3597.91,3618.41,18663.59,67623931.31,NULL
1550188800000,2019-02-15 00:00:00,BTC/USDT,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.87289900,74938358.18352868,151256
1550188800.0,2019-02-15,BTC/USDT,3590.56,3653.23,3573.45,3602.47,19769.69,71300223.62,NULL
1550102400000,2019-02-14 00:00:00,BTC/USDT,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.50126100,78367545.57945933,155215
1550102400.0,2019-02-14,BTC/USDT,3609.4,3626.4,3568.11,3590.56,20761.21,74794370.44,NULL
1550016000000,2019-02-13 00:00:00,BTC/USDT,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.99764800,93350740.94830574,167690
1550016000.0,2019-02-13,BTC/USDT,3631.46,3670,3591.75,3609.4,24611.21,89139062.5,NULL
1549929600000,2019-02-12 00:00:00,BTC/USDT,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823000,106766439.99436474,198996
1549929600.0,2019-02-12,BTC/USDT,3631.05,3667.6,3582.34,3631.46,27762.12,100548787.79,NULL
1549843200000,2019-02-11 00:00:00,BTC/USDT,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.61457100,90731831.90427426,172626
1549843200.0,2019-02-11,BTC/USDT,3680.06,3684.9,3615.53,3631.05,23745.31,86333971.26,NULL
1549756800000,2019-02-10 00:00:00,BTC/USDT,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.60263400,84696423.96233752,171099
1549756800.0,2019-02-10,BTC/USDT,3665.18,3684.99,3609.76,3680.06,22082.81,80442931.34,NULL
1549670400000,2019-02-09 00:00:00,BTC/USDT,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.83371900,90488500.06766240,192209
1549670400.0,2019-02-09,BTC/USDT,3659.04,3680.02,3625.13,3665.18,23735.25,86743521.43,NULL
1549584000000,2019-02-08 00:00:00,BTC/USDT,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.05801300,170118212.46197886,277242
1549584000.0,2019-02-08,BTC/USDT,3398.4,3733.58,3373.1,3659.04,42214.12,149907760.64,NULL
1549497600000,2019-02-07 00:00:00,BTC/USDT,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.53863800,63611505.78657223,148209
1549497600.0,2019-02-07,BTC/USDT,3405.37,3426.45,3390,3398.4,17480.03,59571238.69,NULL
1549411200000,2019-02-06 00:00:00,BTC/USDT,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.24484600,120500703.00515730,207024
1549411200.0,2019-02-06,BTC/USDT,3471.59,3482.72,3380,3405.37,31770.65,108428107.04,NULL
1549324800000,2019-02-05 00:00:00,BTC/USDT,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503000,87491347.06381486,162066
1549324800.0,2019-02-05,BTC/USDT,3463.22,3478.97,3448.43,3471.59,23887.57,82723836.65,NULL
1549238400000,2019-02-04 00:00:00,BTC/USDT,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.98110800,80024258.22766613,155686
1549238400.0,2019-02-04,BTC/USDT,3458.11,3484.88,3433.31,3463.22,22042.4,76254597.8,NULL
1549152000000,2019-02-03 00:00:00,BTC/USDT,3504.06000000,3511.09000000,3426.00000000,3458.11000000,19867.33639000,68801620.06241606,138592
1549152000.0,2019-02-03,BTC/USDT,3504.77,3511.09,3426,3458.11,18877.23,65376524.31,NULL
1549065600000,2019-02-02 00:00:00,BTC/USDT,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.80200000,62134037.97539881,153234
1549065600.0,2019-02-02,BTC/USDT,3462.07,3526.4,3440.29,3504.77,16992.58,58911316.57,NULL
1548979200000,2019-02-01 00:00:00,BTC/USDT,3434.10000000,3488.00000000,3401.20000000,3462.07000000,25260.47615900,87075914.23266830,167520
1548979200.0,2019-02-01,BTC/USDT,3434.1,3488,3401.2,3462.07,23916.44,82446163.33,NULL
1548892800000,2019-01-31 00:00:00,BTC/USDT,3457.50000000,3489.20000000,3418.80000000,3434.10000000,29607.19025300,101928346.97699686,198100
1548892800.0,2019-01-31,BTC/USDT,3458.18,3489.2,3418.8,3434.1,27928.55,96152449.61,NULL
1548806400000,2019-01-30 00:00:00,BTC/USDT,3410.04000000,3478.00000000,3387.10000000,3458.18000000,23968.26024300,82521122.86191754,180820
1548806400.0,2019-01-30,BTC/USDT,3411.04,3478,3387.1,3458.18,22692.88,78125806.13,NULL
1548720000000,2019-01-29 00:00:00,BTC/USDT,3434.00000000,3443.45000000,3349.92000000,3411.04000000,29544.92897700,100542807.46479908,189650
1548720000.0,2019-01-29,BTC/USDT,3434.15,3443.45,3349.92,3411.04,27562.68,93813988.41,NULL
1548633600000,2019-01-28 00:00:00,BTC/USDT,3550.05000000,3557.75000000,3380.27000000,3434.15000000,40405.11140100,139258708.76430879,260799
1548633600.0,2019-01-28,BTC/USDT,3550.84,3557.75,3381.5,3434.15,37359.71,128787569.31,NULL
1548547200000,2019-01-27 00:00:00,BTC/USDT,3565.62000000,3579.00000000,3486.00000000,3550.84000000,22735.59816200,80743416.84653682,163855
1548547200.0,2019-01-27,BTC/USDT,3565.25,3579,3486,3550.84,20433.19,72613676.69,NULL
1548460800000,2019-01-26 00:00:00,BTC/USDT,3566.69000000,3662.94000000,3545.00000000,3565.25000000,19476.53234400,69841766.64693149,135369
1548460800.0,2019-01-26,BTC/USDT,3565.29,3662.94,3545,3565.25,17673.42,63344444.71,NULL
1548374400000,2019-01-25 00:00:00,BTC/USDT,3569.07000000,3587.15000000,3522.51000000,3565.29000000,17608.34667100,62634926.45524528,153413
1548374400.0,2019-01-25,BTC/USDT,3569.62,3587.15,3522.51,3565.29,16546.4,58864938.78,NULL
1548288000000,2019-01-24 00:00:00,BTC/USDT,3552.97000000,3589.00000000,3529.22000000,3569.62000000,20826.25118000,74037052.86632736,162159
1548288000.0,2019-01-24,BTC/USDT,3552.82,3589,3529.22,3569.62,19692.71,70006296.01,NULL
1548201600000,2019-01-23 00:00:00,BTC/USDT,3570.41000000,3607.98000000,3514.50000000,3552.82000000,24938.84269800,88816396.34583544,192892
1548201600.0,2019-01-23,BTC/USDT,3570.93,3607.98,3514.5,3552.82,23071.74,82165371.55,NULL
1548115200000,2019-01-22 00:00:00,BTC/USDT,3526.88000000,3608.50000000,3434.85000000,3570.93000000,29336.44296700,103804480.11605988,195484
1548115200.0,2019-01-22,BTC/USDT,3526.9,3608.5,3446.69,3570.93,25231.55,89395437.4,NULL
1548028800000,2019-01-21 00:00:00,BTC/USDT,3539.26000000,3559.51000000,3475.50000000,3526.90000000,19644.43683900,69316548.76685554,160825
1548028800.0,2019-01-21,BTC/USDT,3539.28,3559.51,3485.04,3526.9,18434.38,65059626.45,NULL
1547942400000,2019-01-20 00:00:00,BTC/USDT,3665.75000000,3693.73000000,3475.00000000,3539.28000000,27901.93859800,99767239.95381454,204941
1547942400.0,2019-01-20,BTC/USDT,3665.3,3693.73,3475,3539.28,23551.29,84251226.23,NULL
1547856000000,2019-01-19 00:00:00,BTC/USDT,3594.87000000,3720.00000000,3594.23000000,3665.30000000,22171.57812300,81354185.90325992,175054
1547856000.0,2019-01-19,BTC/USDT,3594.87,3720,3594.23,3665.3,18624.79,68293032.66,NULL
1547769600000,2019-01-18 00:00:00,BTC/USDT,3613.32000000,3620.00000000,3565.75000000,3594.87000000,22713.44675500,81699723.54479144,177567
1547769600.0,2019-01-18,BTC/USDT,3616.21,3619.99,3565.75,3594.87,21672.42,77956595.66,NULL
