Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,MinerRevenue,USDT_marketcap,USDT_price,BTC_marketcap,BTC_price,USDC_marketcap,USDC_price,USDT_supply,forward_1_day_bitstamp_return,last_1_days_USDT_supply_increase,1_day_MinerRevenue,forward_7_day_bitstamp_return,last_7_days_USDT_supply_increase,7_day_MinerRevenue,forward_14_day_bitstamp_return,last_14_days_USDT_supply_increase,14_day_MinerRevenue,forward_21_day_bitstamp_return,last_21_days_USDT_supply_increase,21_day_MinerRevenue,forward_30_day_bitstamp_return,last_30_days_USDT_supply_increase,30_day_MinerRevenue,forward_45_day_bitstamp_return,last_45_days_USDT_supply_increase,45_day_MinerRevenue,forward_60_day_bitstamp_return,last_60_days_USDT_supply_increase,60_day_MinerRevenue,forward_180_day_bitstamp_return,last_180_days_USDT_supply_increase,180_day_MinerRevenue,forward_365_day_bitstamp_return,last_365_days_USDT_supply_increase,365_day_MinerRevenue,mtgox,coinbase/bitfinex,bitfinex-coinbase,google trends,google trends isPartial
2016-04-16,429.462894445243,432.35987420184,429.912746458019,432.582122016361,432.40165329648903,428.52630305400197,430.359904799598,,430.43400853189905,1502139.35296911,1451591.0,1.0,6653836775.25,430.941,,,1451591.0,-0.0047254497268980344,0.0,1502139.3529691056,0.04112519202226883,0.0,11885993.524030471,0.052119692096717296,0.0,23460909.30171104,0.06641483898894607,0.0,34817141.05379097,0.06171872849743698,-9.0,48663779.179437935,0.24036826603086037,-9.0,72555724.38052452,0.5932734186694677,-9.0,96593388.29290585,0.47638742150587343,999991.0,298670383.7325165,1.7211015638893006,1199991.0,490717841.36435443,,1.0000966303700733,-0.04177909464902996,,
2016-04-17,427.64785440961,429.84163347709,427.881215387679,431.135969848546,432.664480035754,427.516067219617,429.044014556624,,427.837728029247,1710232.83511893,1451591.0,1.0,6610502491.375,428.027,,,1451591.0,-0.0008859266682496036,0.0,1710232.8351189257,0.06212845849387216,0.0,11746511.652520332,0.05351825243903052,0.0,23643395.434548073,0.06978680375489521,0.0,35033006.12168589,0.060286916412413794,-5.0,48952798.581504785,0.2482314103405614,-9.0,72755970.34442864,0.7306832212052834,-9.0,96681404.03290541,0.4850863495301383,999991.0,299446256.62778175,1.7401712507063745,1199991.0,491512012.84251183,,1.0065671780926138,-2.8228465586640255,2.0,False
2016-04-18,427.129188506194,429.499460606279,427.502144008124,430.375312122901,430.597361984496,426.905232168782,427.905409158853,,428.20779688179704,1478746.25211548,1451591.0,1.0,6619389285.599997,428.5059999999998,,,1451591.0,0.004348422537861385,0.0,1478746.2521154757,0.07695346324893948,0.0,11465194.758861754,0.04319559422460362,0.0,23257959.404142942,0.073819279638355,0.0,34668701.7316863,0.061842043402298374,-5.000000000232831,49033930.50382402,0.25486389650814845,-9.0,72588322.46567532,0.7500206853704405,-9.0,96262748.93556485,0.49341517049414274,999991.0,299799852.3136299,1.8078017222036653,1199991.0,491909432.22560894,,1.0025562345914643,-1.0979013782169886,,
2016-04-19,428.393219796404,430.815375372242,429.361103966113,433.644247955458,431.201908954098,427.41305308687004,428.62822786875,,429.124164884658,1696206.85354848,1451591.0,1.0,6742483781.0,436.37,,,1451591.0,0.020851468812306706,0.0,1696206.8535484758,0.08463345113324938,0.0,11543578.786082514,0.04138534744894695,0.0,23279123.62909539,0.061471268108587385,0.0,34679506.24531373,0.045396694912423374,0.0,49156854.41747954,0.2911810576940157,-9.0,72724436.00021802,0.7450812761121783,-9.0,96356066.32652214,0.48602520537832405,999991.0,300286805.26299113,1.7974023042098977,1199991.0,492621697.3793236,,1.0008972139899186,-0.38653358185598563,,
2016-04-20,436.057938625532,439.958495494601,438.3139136346799,440.47783266349603,438.992516161215,435.485904141959,438.35276192052004,,438.265100521374,1832539.79336054,1451591.0,1.0,6830010642.2,441.916,,,1451591.0,0.014679176947865802,0.0,1832539.7933605358,0.04833428999633482,0.0,11615144.760990545,0.02166764689146672,0.0,23408585.67312979,0.034185131508224664,0.0,34977031.9547795,0.007094202350066858,0.0,49548901.1611001,0.3076996940322887,-9.0,73050385.5436655,0.720954950733995,-9.0,96382677.7225296,0.450749168262226,999991.0,300976670.7376474,1.7844252985069655,1199991.0,493457947.8103824,,0.9978043853152556,0.9659793333859739,,
2016-04-21,442.6277098312099,446.481076310691,444.74800113163496,445.37950883097506,445.60766440293196,440.519635143196,445.221673049348,,444.340947660594,1700340.26831736,1451590.9999999998,0.9999999999999998,6973348482.375003,451.0830000000002,,,1451591.0,0.006115086668254666,0.0,1700340.2683173555,0.0013284517061407097,0.0,11555744.199155616,0.006132106475700283,0.0,23584221.70590833,0.01610970982506421,0.0,35308501.472460076,-0.005537408806991051,0.0,49673632.612562805,0.28932836005834073,-9.0,73355170.7382924,0.6779812371108216,-9.0,96656282.25058012,0.42917929598160254,999991.0,301520401.75338376,1.7912105520031307,1199991.0,494116438.1422884,,0.9980437873986148,0.8734119077590208,,
2016-04-22,444.647714795103,448.10248758480697,447.467673704088,448.60745291240096,448.310041958483,443.410138793713,448.033457428853,,447.00130714959505,1780084.41598157,1451591.0,1.0,6919439820.8,447.488,,,1451591.0,0.000280058230353708,0.0,1780084.4159815656,0.007655095272064871,0.0,11700289.771411477,0.010810858605281082,0.0,23828965.858523097,0.016481798753147814,0.0,35435010.53346947,-0.014475083319080873,0.0,49820702.12079834,0.2993301300400337,-9.00000000023283,73511113.09204689,0.5218297472541507,-9.0,96958187.10842429,0.4114012412396155,999991.0,301677372.9188207,1.764559840580588,1199991.0,495051687.0635682,,1.0004631850512473,-0.20755437367603236,,
2016-04-23,445.219967344313,448.97742780881896,447.59299070892604,449.283277039542,450.01671291057096,442.97256492150996,449.32324152339896,,447.311629736777,1632732.39419212,1451591.0,1.0,6987975324.3,451.818,,,1451591.0,0.01535284321228958,0.0,1632732.3941921156,0.010560209433692291,0.0,11830882.812634487,0.024290687767870578,0.0,23716876.336664915,0.01835971538452208,0.0,35291792.11434561,-0.015194718667940199,0.0,49804550.65912534,0.2997794103520601,-9.00000000023283,73310328.15460277,0.4505015201827729,-9.0,97071649.85514544,0.40219101823651715,999991.0,302028853.6410978,1.7605196758064192,1199991.0,495866381.8878758,,1.0023147825199679,-1.0392851017520002,,
2016-04-24,452.159349315917,456.992801840929,454.4648157182,454.302974173519,459.132870462481,448.437764708081,455.402144112726,,453.325859154561,1524430.62208016,1451590.9999999998,0.9999999999999998,7114859335.024999,459.9229999999999,,,1451591.0,0.013059534231085967,0.0,1524430.6220801556,-0.008106558096608207,0.0,11645080.599595716,0.007210375731653729,0.0,23391592.252116002,0.003910122215353029,0.0,35288476.03414387,-0.021969353922927093,0.0,49799649.493621156,0.2721477963396628,-9.0,73171373.87805663,0.3003095026803311,-9.00000000023283,97312903.59385176,0.3848028004060746,999991.0,302312944.027294,1.7370719410696842,1199991.0,496252179.73242044,,1.0046829372649437,-2.1400686215519613,3.0,False
2016-04-25,456.877739257444,462.192571925855,460.399914535896,458.528402151737,464.114107003172,455.44574150790993,460.495077770037,,460.17891727126,1511285.52745621,1451591.0,1.0,7123685299.599998,460.4659999999999,,,1451591.0,0.011510648186355832,0.0,1511285.5274562056,-0.0313457082189007,0.0,11677619.874936447,-0.002910231237967631,0.0,23142814.633798152,-0.008587099773101348,0.0,34935579.279079475,-0.02829175236667525,0.0,49683740.01596166,0.2550915557983302,-9.0,72984133.17995387,0.41803288020099805,-9.0,97141839.8707437,0.38928563942795247,999991.0,302670316.9265323,1.7471193359004622,1199991.0,496923134.8901574,,1.0041574339226405,-1.921535077317003,,
2016-04-26,462.56385492988096,466.54646236939595,465.699415977147,464.53139696657206,468.33792220903,458.090087036464,466.25506354720903,,466.266100519792,1989524.25548891,1451591.0,1.0,7240796776.799998,467.8559999999999,,,1451591.0,-0.01331311639807653,0.0,1989524.2554889056,-0.039873473973272566,0.0,11970937.276876876,-0.02135484849786029,0.0,23514516.062959343,-0.025816140434109847,0.0,35250060.905972354,-0.033656026199526456,0.0,50178896.504226565,0.23676619500095275,-9.00000000023283,73449734.23750433,0.4358416467126325,-9.0,97545005.02963023,0.3982565477791824,999991.0,303348433.95898527,1.7657496303634743,1199991.0,497959259.6856914,,1.0038398315797659,-1.791459839634058,,
2016-04-27,458.70696657134806,460.46262831351197,459.499505445727,462.11425735723503,461.99259738528605,456.19678894994104,461.20062164819603,,460.723835743096,1604017.73514968,1451591.0,1.0,6885300360.825,444.789,,,1451591.0,-0.03081761330613353,0.0,1604017.7351496757,-0.025437156219473955,0.0,11742415.218666015,-0.013496800231689199,0.0,23357559.979656514,-0.012099589286573509,0.0,35151000.891795896,0.025227931095541,0.0,49939863.597261176,0.26962702980632125,-9.0,73645321.01637518,0.3873497576092553,-9.0,97500404.97926039,0.4093285922263772,999991.0,303476298.90844935,1.8581274803219108,1199991.0,498566031.85427946,,1.0033226780583209,-1.529969071774076,,
2016-04-28,443.631265884101,445.39924724452794,445.33882737254095,446.814550845868,446.398811187609,444.967370913516,444.952161940308,,446.612744773533,1546945.81020272,1451590.9999999998,0.9999999999999998,6957889602.774999,449.3809999999999,,,1451591.0,0.012471973390891344,0.0,1546945.8102027157,0.004797281812351173,0.0,11589020.760551374,0.014761647982475923,0.0,23144764.959706947,0.007890288071925822,0.0,35173242.466459796,0.10713154000272951,0.0,49801407.067542836,0.4365850702982814,-9.00000000023283,73600817.2808977,0.4363630934634717,-9.0,97440122.29801817,0.4638047653318622,999991.0,303640016.9845485,1.9729559538793868,1199991.0,499371586.02176434,,1.0022441976479863,-0.999563943081057,,
2016-04-29,448.72124421857,450.95251703090497,450.893081377462,452.076290917885,452.84728285830994,449.13646522964797,451.384936994469,,452.02816484977006,1870335.26271789,1951591.0,1.0,7070940369.350001,456.5660000000001,,,1951591.0,0.003163909834333234,500000.0,1870335.2627178854,0.0031317891886055715,500000.0,11679271.607287694,0.008759647544579474,500000.0,23379561.378699128,-0.02100205245482689,500000.0,35508237.46581088,0.14428662310678764,500000.0,50136728.24636596,0.5267508034071529,499991.0,73737274.8485767,0.4376606775204668,499991.0,97832125.88131563,0.47094110160315483,1499991.0,304188473.4636426,1.949793983770944,1699991.0,500369002.6418158,,1.0042016969766134,-1.8947658274049672,,
2016-04-30,451.455339687699,451.987660900803,452.319666431865,456.144082058367,456.01317759526296,451.01656508367796,453.591094160077,,453.39171890809797,1670773.98764185,1951590.9999999995,0.9999999999999998,6938342199.674998,447.90299999999985,,,1951591.0,-0.003402452423281521,0.0,1670773.9876418454,0.0135869968023703,500000.0,11717313.200737424,0.007718002230862275,500000.0,23548196.013371866,-0.022184347803722027,500000.0,35434189.53740243,0.16284717061085052,500000.0,50438631.48337103,0.5195925826889451,499991.0,73747721.2745574,0.39734623356760723,499990.99999999977,97836014.10076636,0.503091039051728,1499991.0,304399039.8883293,1.9424041590301284,1699991.0,501009857.07139635,,1.0089062535168265,-4.025516694459952,,
2016-05-01,449.890284463132,449.79211932345703,450.78067028671603,455.564954387743,455.278645500911,448.599472828409,451.41548972175997,,451.09229667374,1871929.73891462,1951591.0,1.0,7012822521.599999,452.592,,,1951591.0,-0.010675517947138613,0.0,1871929.738914615,0.015442116240701687,500000.0,12064812.317571884,0.012114890374617104,500000.0,23709892.917167556,-0.021718163815371838,500000.0,35456404.56968798,0.18294807878414088,500000.0,50656985.86731346,0.5195162446585795,499991.0,74083904.93172444,0.4430050547729616,499991.0,97975850.13281116,0.5184030511656113,1499991.0,304292737.94134355,2.05299920688963,1699991.0,501879304.5653879,,1.0121979153074234,-5.486526177453982,4.0,False
2016-05-02,446.19172700085295,445.27093980650596,445.968353150847,451.14664702387904,449.093228869056,444.756746655809,447.255607714365,,446.866075753303,1812582.09284387,1951591.0,1.0,6888908380.2,444.488,,,1951591.0,0.0026055868667747006,0.0,1812582.0928438653,0.02935565064048573,500000.0,12366108.882959545,0.02349507831524944,500000.0,24043728.757895947,-0.011607128570699565,500000.0,35508923.516757786,0.19760689109018603,500000.0,50693617.14684135,0.6604919046574134,499995.0,74475273.59151624,0.5124104875209528,499991.0,98278445.35444023,0.577917598487393,1499991.0,303789345.71326435,2.212593016914319,1699991.0,502747732.02174807,,1.0085841871113597,-3.8222890625500554,,
2016-05-03,444.690096120737,446.612976797273,447.130362434814,451.59051135975,448.7150934716299,445.15846853057604,447.53167479555606,,447.758155098058,1703857.25537367,1951590.9999999998,0.9999999999999999,6980741977.5,450.3,,,1951591.0,0.0015225588895637632,0.0,1703857.2553736654,0.019287692791956745,500000.0,12080441.882844305,0.01464112609963597,500000.0,24051379.15972114,-0.005926336749344174,500000.0,35594957.94580374,0.19977762922291098,500000.0,50869727.69993312,0.6731979259482719,499994.99999999977,74781516.51709366,0.5388537924015544,499991.0,98335908.4789451,0.568553770242008,1499991.0,303918008.58765584,2.290708071934766,1699991.0,503549599.50001836,,1.0047067971231636,-2.102116674356921,,
2016-05-04,445.460113695254,447.922053703058,447.811144742933,452.667564682973,449.612658475589,446.614174063224,449.72345654675996,,448.664006419498,2071544.22122565,1951590.9999999998,0.9999999999999999,6933273129.45,447.119,,,1951591.0,-0.0007500963686305484,0.0,2071544.2212256452,0.01225201233967188,500000.0,12547968.368920276,0.013685692018753137,500000.0,24290383.58758625,-0.0009753008245824146,500000.0,35905528.34857688,0.23798375913551872,500000.0,51077089.63863816,0.6731830639280723,500000.0,75279777.79842634,0.5056223570483733,499991.0,98847359.38116497,0.5577428397093003,1499991.0,304457769.5524171,2.4359780650057887,1699991.0,504640227.1870648,,1.0037743280522904,-1.6906047725310032,,
2016-05-05,445.650091475595,448.344723484667,447.475243229429,452.422637089203,449.431124476373,445.97854327971703,448.088768405822,,448.333986277655,1777313.43296302,1951591.0,1.0,6962982234.899999,448.9219999999999,,,1951591.0,0.010793759651707813,0.0,1777313.432963015,0.009916792521723394,500000.0,12778335.991680576,0.0030782390792258862,500000.0,24367356.75223191,0.0056999376861150974,500000.0,35923100.951387614,0.28092666448651826,500000.0,51179360.44300515,0.6857211902970948,500000.0,75616598.18164937,0.49750383663588327,499991.0,99118082.56421492,0.6091710144887736,1499991.0,304567086.3020731,2.47718865327312,1699991.0,505322497.9803661,,1.00242313767688,-1.0864009917060002,,
2016-05-06,450.600243678311,453.57525836783,452.305183454937,457.35893727065695,454.228526742519,447.74039994445997,452.859067339207,,452.318142201186,1922038.9319141998,1951590.9999999995,0.9999999999999998,7161803490.000002,461.6200000000001,,,1951591.0,0.013619452227658924,0.0,1922038.9319141947,0.005610288116306261,0.0,12830039.660876885,-0.02405849550730843,500000.0,24509311.26816454,0.041535106250847775,500000.0,36209601.039576106,0.2677860699233092,500000.0,51398321.625593215,0.6499452768614522,500000.0,75963028.29670891,0.4871527450032609,499991.0,99644566.42243865,0.6023451502905903,1499991.0,305065773.46247774,2.404753160258086,1699991.0,506364817.6508957,,1.0014402645705143,-0.6532683746890484,,
2016-05-07,456.747875103926,460.62468923439104,458.46533229332397,463.137923682222,461.48552847219804,451.51403292022906,459.708746921846,,459.749642700569,1740688.07438266,1951591.0,1.0,7126736757.199997,459.2479999999998,,,1951591.0,-0.0015784279551938063,0.0,1740688.0743826546,-0.005790321491912831,0.0,12899953.747617694,-0.035291834562738655,500000.0,24617266.94835508,0.0754328125654673,500000.0,36448149.76098966,0.26816182099165076,500000.0,51614305.46443706,0.48532412117436574,500000.0,76070701.46334554,0.4696052254263088,499990.99999999977,99761112.43459423,0.5785564907547069,1499991.0,305106850.6651574,2.3645534515990967,1699991.0,507034019.55487883,,1.0018688517092686,-0.8608392378069993,,
2016-05-08,456.064440985838,459.29137691124197,457.74167779634496,462.00879976590204,461.13864001027,452.737962606005,458.091784949516,,458.977685237343,1989166.5650913003,1951591.0,1.0,7129139992.975,459.283,,,1951591.0,0.00288015400445496,0.0,1989166.5650912952,-0.0032766277987390513,0.0,13017190.573794374,-0.036595173138618486,500000.0,25082002.89136622,0.1271661430427644,500000.0,36727083.49096203,0.27096172745755687,500000.0,52068131.76616155,0.41834214566606165,500000.0,76410984.17257172,0.4013582631132655,499990.99999999977,99916761.66804929,0.5234771346822797,1499991.0,305615289.7765376,2.468702501234919,1699991.0,508101369.4023044,,1.004021985153414,-1.847263099028055,3.0,False
2016-05-09,457.06365433071,460.29955896907404,459.06004432265604,463.222925977357,461.93703123371694,456.369400069954,459.58825097306396,,460.018028714433,2007975.36233487,1951591.0,1.0,7169395601.225,461.74700000000007,,,1951591.0,-0.007200733019839256,0.0,2007975.3623348647,-0.00569343775554132,0.0,13212583.843285374,-0.039794583325692634,500000.0,25578692.72624488,0.14577308747926532,500000.0,37256312.60118142,0.25941349280980264,500000.0,52331285.21244612,0.28729329816577986,500000.0,76889627.74732225,0.4089265867622218,499991.0,100261352.13175787,0.5289603811621684,1499991.0,306151316.8701653,2.7107430778338797,1699991.0,509142513.4517084,,1.0035574056779684,-1.637472264642895,,
2016-05-10,455.461829074815,455.957754731081,455.754475503413,459.30033813111197,457.561510080982,454.12588055687996,456.69419614675,,457.434498825284,1822228.2693226002,1951591.0,1.0,6993799201.149999,450.3259999999999,,,1951591.0,-0.005390496904135289,0.0,1822228.2693225949,-0.004558641024687948,0.0,13330954.857234305,-0.02473691158993252,500000.0,25411396.740078572,0.17003815986597948,500000.0,37382334.01695554,0.26788452134453844,500000.0,52303798.77513966,0.4324866829502827,500000.0,77084661.01152915,0.42516677473268794,499991.0,100385054.17552151,0.5508052691884187,1499991.0,306508314.2777262,2.8305040376472106,1699991.0,509896275.4054394,,1.0035173332030438,-1.6037553499009505,,
2016-05-11,452.08317564756106,452.908743155606,453.29773241416603,456.72304228569,455.70052060076597,451.49489727682504,452.92330776105797,,453.864090843872,1525267.31928856,1951591.0,1.0,7024148586.0,452.179,,,1951591.0,-0.0030553209071817466,0.0,1525267.3192885546,0.0014163268253399863,0.0,12784677.955297213,-0.013067213503168418,500000.0,25332646.32421745,0.1782427635301027,500000.0,37075061.54288356,0.27060263823685204,500000.0,52069002.94865416,0.47512455610254745,500000.0,77115560.5635937,0.4246453188929198,499990.99999999977,100386398.29687162,0.5530002084725212,1499991.0,306634491.2790695,3.026430005549398,1699991.0,510356944.6605981,,1.0061641058764035,-2.791777445159994,,
2016-05-12,450.570279543416,450.742766114932,451.91276237514296,455.289445389098,452.650904619462,450.552278603684,451.806232267755,,452.114668434996,1677295.06474701,1951591.0,1.0,7065405649.050001,454.7310000000001,,,1951591.0,0.006483515668103124,0.0,1677295.0647470045,-0.006771402845398677,0.0,12684659.587081203,-0.004175447786226916,500000.0,25462995.578761738,0.1870808944986091,500000.0,37052016.33931322,0.2909416172058541,500000.0,52128475.187073454,0.4106406823990292,500000.0,76949804.98622563,0.43568034004473555,499991.0,100655262.40533979,0.5615500690782163,1499991.0,306864605.64160025,2.9138404426894016,1699991.0,510824499.7007442,,1.0042333203058957,-1.9081385045299726,,
2016-05-13,453.58504420774597,455.058462944092,454.842745850618,458.318917964842,456.17066940139296,452.741802722337,456.032600479987,,455.56116900982596,1841534.81442935,1951590.9999999995,0.9999999999999998,7086941589.100001,456.0070000000001,,,1951591.0,0.0021280426799394903,0.0,1841534.8144293446,-0.0295032618244091,0.0,12604155.469596354,0.03572439399146887,0.0,25434195.130473197,0.2188452589583776,500000.0,37113466.737761,0.40656769062257814,500000.0,52209036.1830503,0.40635035198363134,500000.0,77105937.46073392,0.44447534955804846,499990.99999999977,100905347.67408894,0.5934901327115674,1499991.0,307217046.7617479,2.7513671994441062,1699991.0,511553382.361275,,1.002444095754434,-1.1122064573009425,,
2016-05-14,454.705362545203,455.81675102621904,455.810670626449,459.283353665297,457.820761534971,453.86583414115194,456.706007965876,,455.700048238405,1732518.8218621002,1951590.9999999998,0.9999999999999999,7080714421.975001,455.5030000000001,,,1951591.0,0.0009459148097485937,0.0,1732518.8218620948,-0.029673331198199482,0.0,12595986.217075795,0.08169618121125488,0.0,25495939.96469345,0.25750230893542914,500000.0,37213253.16543098,0.5102791983734256,500000.0,52181814.17476011,0.42215023613095415,500000.0,77303442.19870125,0.4524466261809805,499991.0,100903988.80091214,0.5687216327209759,1499991.0,307287528.0922436,2.908630746539374,1699991.0,512185042.82422704,,1.0043965266836732,-2.0040105087519464,,
2016-05-15,455.27329438818197,456.753419642823,456.241828690236,459.65525961250603,460.332988414843,454.744563555054,456.982823077276,,456.18305514853796,1630707.25784764,1951591.0,1.0,7118621364.875,457.837,,,1951591.0,0.0004484153603370178,0.0,1630707.2578476346,-0.03342807670527026,0.0,12237526.909832135,0.1308715883258773,0.0,25254717.48362647,0.2568470816988637,500000.0,37319529.80119845,0.5065291406695385,500000.0,52176982.58888204,0.3853337035571316,500000.0,77565278.7059121,0.4417782816736451,499991.0,100874368.49709862,0.5677010580202773,1499991.0,307486730.12273115,2.797142041252662,1699991.0,512922236.47307235,,1.0078369829717293,-3.579568772019968,3.0,False
2016-05-16,454.73858555863296,456.553033033085,456.44641453424896,459.699902832344,458.562883896772,454.493175672659,456.63139360253604,,456.1289019359599,1636434.02969314,1951591.0,1.0,7074393585.075,454.893,,,1951591.0,-0.006067656556962953,0.0,1636434.0296931348,-0.0342964100459866,0.0,11865985.577190405,0.15233382840489318,0.0,25078569.42047574,0.27377105427786996,500000.0,37444678.303435385,0.5006549059601653,500000.0,52311277.26560607,0.42509342850554255,500000.0,77548137.38063306,0.4533383413602181,499991.0,100975056.44504419,0.553444728670579,1499991.0,307478866.80966765,2.741993880968892,1699991.0,513413672.1721878,,1.0044022286969263,-2.0098508636870065,,
2016-05-17,452.65317280515603,453.448680812979,453.676854454198,457.13099458605996,455.60075229742597,453.210193331144,454.29228029139006,,452.81886415270696,1623754.46176097,1951591.0,1.0,7037627799.900001,452.422,,,1951591.0,0.0005794778721261995,0.0,1623754.461760965,-0.020270677306411855,0.0,11667511.769628774,0.17539636997843244,0.0,24998466.62686304,0.28234920479086756,500000.0,37078908.50970744,0.6322782016977273,500000.0,52224798.89224811,0.4867128613366001,500000.0,77395941.02907805,0.46174592503553824,499995.0,101177597.47375308,0.5296764225918633,1499991.0,307782300.53105354,2.908278249946134,1699991.0,514066577.866019,,1.0047460089212048,-2.152071484446992,,
2016-05-18,453.405430578543,454.68143833889997,453.93975015245,457.33912382630206,456.19405966077403,452.28419794679604,455.24931249309196,,454.12665422735,1922740.52136182,1951590.9999999995,0.9999999999999998,7054124066.025002,453.3710000000001,,,1951591.0,-0.011206489717231483,0.0,1922740.5213618146,-0.014463055914440415,0.0,12064984.971702036,0.17657634688794488,0.0,24849662.92699921,0.2736192713584915,500000.0,37397631.29591958,0.648098882733176,500000.0,52668793.16149445,0.515769997449256,500000.0,77790934.84815797,0.4754060590944862,499994.99999999977,101702723.66531864,0.5443905944922351,1499991.0,308084747.95676327,3.020708899147878,1499991.0,515170700.6101604,,1.0033267716566574,-1.5126213218740645,,
2016-05-19,450.23476191791394,448.710060077305,448.85267901012395,452.83541979617104,450.478201371607,448.58543469986097,449.91114209155404,,445.71121474704904,1415299.1043766001,1951591.0,1.0,6855767039.274998,440.5389999999998,,,1951591.0,-0.016551706443312386,0.0,1415299.104376595,0.002613653157599982,0.0,11802989.011331625,0.1951738984352196,0.0,24487648.59841279,0.2873801851837505,500000.0,37265984.59009346,0.6693005483993517,500000.0,52387885.412322566,0.502128655547531,500000.0,77342051.67001396,0.5081529644373595,500000.0,101544739.82980227,0.5845484034960766,1499991.0,307980450.30936486,3.2906586951358303,1499991.0,515616045.614289,,1.0039404984456943,-1.7681412943019836,,
2016-05-20,440.927662587046,440.422072095288,441.42340123085404,445.51047910931396,442.946790219319,440.813004672674,441.77684810244597,,437.146934313099,1660231.90590849,1951591.0,1.0,6878428608.0,441.888,,,1951591.0,0.0019524302518167946,0.0,1660231.905908485,0.06721058737250107,0.0,11621686.102810765,0.25589835701009145,0.0,24225841.57240708,0.30478196920739986,0.0,37055881.23328406,0.7088321496818522,500000.0,52215577.524870515,0.5180343671567169,500000.0,77327240.94732644,0.5215802905066966,500000.0,101764478.68597078,0.6378012522725292,1499991.0,308217959.629505,3.470112426853661,1499991.0,516283677.2244153,,1.0057324968115693,-2.524718124030983,,
2016-05-21,440.43128400274696,440.327117872807,442.285249633277,445.94807790673104,445.542390040082,441.389193872211,442.96152884166605,,437.204396932332,1622037.95339863,1951591.0,1.0,6899543980.474998,443.1469999999999,,,1951591.0,-0.0029273139670030757,0.0,1622037.953398625,0.1147752772238837,0.0,11511205.234347295,0.2959576907107426,0.0,24107191.451423053,0.3190423890017928,0.0,37007145.199040845,0.6873246434517242,500000.0,52137275.20995179,0.5208440609582652,500000.0,77246201.15139893,0.5145374963229901,500000.0,101810907.82251476,0.6805618148638117,1499991.0,308367080.9886548,3.569583117384858,1499991.0,516997118.040338,,1.011844085807092,-5.215272167275032,,
2016-05-22,439.99816165348295,439.112192990432,440.990541844626,445.01566707343596,444.64066815699204,440.640493645614,440.129137388227,,440.213255110402,2084432.9315678002,1951591.0,1.0,6831902516.250002,438.6750000000001,,,1951591.0,-0.00045035139854321393,0.0,2084432.931567795,0.16998183070650685,0.0,11964930.908067454,0.3003140805235478,0.0,24202457.81789955,0.4507501860503502,0.0,37219648.39169403,0.5441819090474294,500000.0,52441623.72553802,0.5278401327991851,500000.0,77805929.8474279,0.5051917841978018,500000.0,102262325.84633653,0.6835630793091907,1499991.0,309093079.13954747,3.7776432243521025,1499991.0,518290111.79400015,,1.0125901199165301,-5.5284751665600425,3.0,False
2016-05-23,441.069296159085,440.70325360858004,440.79194113736196,444.465157597054,443.67586547533404,441.24669004850404,440.797243489756,,439.99008480790496,2024580.43243308,1951591.0,1.0,6903990658.125001,443.175,,,1951591.0,0.008368066324646373,0.0,2024580.4324330748,0.1932583045070455,0.0,12353077.310807394,0.3190083039232843,0.0,24219062.88799776,0.5617376589678702,0.0,37431646.73128324,0.472881540826839,500000.0,52833471.76377898,0.4552445784196919,500000.0,78295170.01649418,0.49576931218191045,500000.0,102638022.42290449,0.6973116886582935,1499991.0,309896765.65160894,3.9724621420863793,1499991.0,519360322.51437575,,1.006745155254502,-2.9726118667539936,,
2016-05-24,444.261481169195,444.857549700352,444.480517336169,447.66300710960604,446.36750442906896,444.652927084154,444.84000505156195,,443.651646367498,1700948.82194883,1951590.9999999998,0.9999999999999999,6945849971.525,445.769,,,1951591.0,0.0065106944290436175,0.0,1700948.821948825,0.19971541399505455,0.0,12430271.670995254,0.3088811114331873,0.0,24097783.44062399,0.5463931112965983,0.0,37428738.2978584,0.3295181576323134,500000.0,53009989.96364765,0.45514117298702805,500000.0,78251296.92239271,0.46989687931953883,500000.0,102809639.45726897,0.6675602577530386,1499991.0,309982799.70046,4.322647069900189,1499991.0,520129029.67531013,,1.0033942432352425,-1.5099547287169344,,
2016-05-25,447.43662286165903,447.977474462435,447.374394164208,450.903492119065,449.856922541112,446.749045404579,447.97709056293,,446.780268521915,1612802.54919923,1951591.0,1.0,6998825287.124998,449.0549999999999,,,1951591.0,0.005926646903118726,0.0,1612802.549199225,0.19384296443563875,0.0,12120333.698832665,0.2923100234869753,0.0,24185318.670534663,0.5310857309087105,0.0,36969996.625831984,0.4593195886262502,500000.0,53111506.98539067,0.4518625661100746,500000.0,78014384.76496287,0.4674506500473894,500000.0,102795247.00135249,0.6377478926113631,1499991.0,310358318.73331314,4.701473921609631,1499991.0,520712392.03248125,,1.004195407550195,-1.879448078677001,,
